facilityId,recordId,serialNumber,serviceDesc,pe,peDesc,category,description,county,agency,programIdentifier,siteAddress,city,st,zip,latitude,longitude,activityDate,01a,01b,01c,01d,01e,01f,02a,02b,02c,02d,02e,02f,02g,03a,03b,03c,03d,03e,03f,03g,04a,04b,04c,05a,05b,05c,05d,06a,06b,06c,07a,07b,07c,08a,08b,08c,totalCritical,numberOfFbiCritical,09a,09b,10a,I0b,10c,11a,11b,11c,12a,12b,12c,12d,13a,13b,13c,14a,14b,14c,14d,14e,14f,14g,14h,14i,15a,15b,totalNonCritical
FA0010507,PR0011845,DAK5LUJVK,"Inspection, First Operational",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Wander Culinari Lust,2045 S Valentia St Unit 17,Centennial,CO,80231,39.67984,-104.89244,12/18/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0010231,PR0011392,DA0IMI0JH,"Inspection, Routine",1065,Restaurant (>200 seats),High Risk (4),Food - Restaurants,Arapahoe,Tri-County Health Department,Chuys,8121 E Arapahoe Rd,Greenwood Village,CO,80112,39.59548,-104.89497,12/18/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6
FA0010458,PR0011762,DADOL18BE,"Inspection, Routine",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Sling Management Corporation,1670 Jasper St Unit H,Aurora,CO,80011,39.74328,-104.80408,12/18/2018 12:00:00 AM,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
FA0002645,PR0004231,DAGIBUHYV,"Inspection, Routine (Enforcement)",1065,Restaurant (>200 seats),High Risk (4),Food - Restaurants,Douglas,Tri-County Health Department,Fujiyama Sushi and Hibachi,1100 Sgt Jon Stiles Dr Unit 104,Highlands Ranch,CO,80129,39.54927389,-105.0018511,12/18/2018 12:00:00 AM,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0010165,PR0011265,DAIQQCDMY,"Inspection, Routine",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Douglas,Tri-County Health Department,Poke One,9227 E Lincoln Ave Ste 500,Lone Tree,CO,80124,39.53844,-104.88353,12/18/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,7
FA0004079,PR0008334,DA5RLYKK0,"Inspection, Routine (Enforcement)",1265,"Grocery Store w/ Deli (>15,000 sq. ft.)",Med Risk (3),Food - Grocery,Adams,Tri-County Health Department,Mi Pueblo Latin Market,9171 Washington St,Thornton,CO,80229,39.986893,-104.8218,12/18/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0006464,PR0005278,DAG2FU0L3,"Inspection, Routine",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Paradise Asian Cafe,6180 S Gun Club Rd Unit L1,Aurora,CO,80016,39.603703,-104.71669,12/18/2018 12:00:00 AM,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,9,4,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
FA0004080,PR0006019,DA0216514,"Inspection, Routine (Enforcement)",1265,"Grocery Store w/ Deli (>15,000 sq. ft.)",Med Risk (3),Food - Grocery,Adams,Tri-County Health Department,Mi Pueblo Ranch Market 8,6040 E 64th Ave,Commerce City,CO,80022,39.81222153,-104.9182968,12/18/2018 12:00:00 AM,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0004973,PR0002446,DAPWAUWYE,"Inspection, Routine (Enforcement)",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Bistro King Thai and Sushi,3542 S Fox St,Englewood,CO,80110,39.652428,-104.994629,12/18/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0003027,PR0001885,DAW9YESIS,"Inspection, Critical Item",1045,Restaurant (101 - 200 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Hoongs Palace,10333 E Costilla Ave,Englewood,CO,80112,39.593128,-104.868591,12/18/2018 12:00:00 AM,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0002392,PR0002062,DAXNTHLJ0,"Inspection, Routine",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Adams,Tri-County Health Department,Einstein Bros Bagels 2227,5180 W 120th Ave,Westminster,CO,80020,39.81641,-104.912758,08/01/2018 12:00:00 AM,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4
FA0003595,PR0010880,DA91VM2GD,"Inspection, Critical Item",1225,"Grocery Store w/ Deli (0 - 15,000 sq. ft.)",Med Risk (3),Food - Grocery,Adams,Tri-County Health Department,Mercado Azteca,9701 Montview Blvd,Aurora,CO,80010,39.747524,-104.87513,12/19/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0002886,PR0002406,DACOCFLWE,"Inspection, Critical Item",1265,"Grocery Store w/ Deli (>15,000 sq. ft.)",Med Risk (3),Food - Grocery,Arapahoe,Tri-County Health Department,H Mart Market/ Han Ah Reum,2751 S Parker Rd,Aurora,CO,80014,39.666618,-104.861366,12/19/2018 12:00:00 AM,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0010497,PR0011821,DA0GIFR6F,"Inspection, First Operational",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Delicias del Barrio,3133 Peoria St Unit 202,Aurora,CO,80010-1518,39.76031189,-104.8469945,12/19/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FA0006818,PR0006404,DA9GV0S0L,"Inspection, Routine",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,China Kitchen,200 1st St,Bennett,CO,80102,39.757442,-104.433167,12/20/2018 12:00:00 AM,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,5,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4
FA0001239,PR0001201,DALYR70EG,"Inspection, Routine",1045,Restaurant (101 - 200 seats),Med Risk (3),Food - Restaurants,Douglas,Tri-County Health Department,Castle Cafe,403 Wilcox St,Castle Rock,CO,80104,39.37340066,-104.8600497,12/19/2018 12:00:00 AM,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,8,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,16
FA0004265,PR0008230,DAUTDG2DN,"Inspection, Routine",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Ya Ting,15622 E 6th Ave,Aurora,CO,80011,39.72552516,-104.8060828,12/20/2018 12:00:00 AM,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
FA0003598,PR0011745,DAHLS7CQQ,"Inspection, Routine",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Taco y Salsa,2284 S Chambers Rd,Aurora,CO,80014,39.675198,-104.809753,12/19/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
FA0010269,PR0011464,DA3HT6HBS,"Inspection, Routine",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Douglas,Tri-County Health Department,Plum Creek Golf Club,331A Players Club Dr,Castle Rock,CO,80104,39.352,-104.85716,12/19/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FA0005372,PR0004621,DAPDJNR6P,"Inspection, Routine",1025,Restaurant (0 - 100 seats),Low Risk (2),Food - Restaurants,Arapahoe,Tri-County Health Department,Dairy Queen Orange Julius,2330 E Arapahoe Rd,Centennial,CO,80122,39.595119,-104.961296,12/19/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0003885,PR0001683,DARWHE4QK,"Inspection, Routine",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Adams,Tri-County Health Department,Lucky Strike Lanes,56371 E Colfax Ave,Strasburg,CO,80136,39.738396,-104.327942,12/20/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FA0009002,PR0011764,DA29BCGVZ,"Inspection, Routine",1007,"Limited Food Service (convenience, other)",Very Low Risk (1),Food - Restaurants,Douglas,Tri-County Health Department,Mr Donuts Park Meadows Mall,8401 S Park Meadows Center Dr Unit 5576,Lone Tree,CO,80113-5889,39.562146,-104.875006,12/19/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
FA0005427,PR0008578,DASHKCKVV,"Inspection, Routine",1007,"Limited Food Service (convenience, other)",Very Low Risk (1),Food - Restaurants,Douglas,Tri-County Health Department,Starbucks 10262,9222 Park Meadows Dr,Lone Tree,CO,80124,39.55574626,-104.8830762,12/19/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,5
FA0005835,PR0003069,DAOAU5LNV,"Inspection, Critical Item",1045,Restaurant (101 - 200 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Tokyo Joes,23955 E Plaza Ave Ste 107,Aurora,CO,80016,39.606155,-104.709885,12/19/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0007121,PR0011783,DA9SVA49B,"Inspection, First Operational",1025,Restaurant (0 - 100 seats),,Food - Restaurants,Adams,Tri-County Health Department,Sushi North,12010 Melody Dr,Westminster,CO,80234-4212,39.914883,-104.9946183,12/20/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0003512,PR0011871,DAQORRLZZ,"Inspection, First Operational",1007,"Limited Food Service (convenience, other)",Very Low Risk (1),Food - Restaurants,Adams,Tri-County Health Department,La Quinta Inn and Suites,9041 I-76 Service Rd,Henderson,CO,80640,39.861113,-104.911066,12/19/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FA0010485,PR0011802,DAXKSGCA5,"Inspection, First Operational",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,1 UP Greenwood Village,6864 S Clinton Ct,Greenwood Village,CO,80112-3633,39.59303228,-104.8785516,12/20/2018 12:00:00 AM,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0005750,PR0003865,DAW4UN30Z,"Inspection, Critical Item",1045,Restaurant (101 - 200 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Thai Basil of Aurora,2710 S Havana St,Aurora,CO,80014,39.667267,-104.866066,12/19/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0007375,PR0011351,DAQ4R08SJ,"Inspection, Routine",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Saj Mediterranean Grill,2300 S Parker Rd Unit C,Aurora,CO,80231,39.67423,-104.86951,12/20/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5
FA0005150,PR0006001,DARCS81C2,"Inspection, Routine",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Douglas,Tri-County Health Department,Hyatt Place Denver South Park Meadows / Restaurant,9030 Westview Rd,Lone Tree,CO,80124,39.564796,-104.884148,12/19/2018 12:00:00 AM,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,6
FA0001297,PR0004574,DAGUTCFZJ,"Inspection, Critical Item",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Adams,Tri-County Health Department,Neveria La Mexicana,9509 E Colfax Ave,Aurora,CO,80010,39.740261,-104.877426,12/20/2018 12:00:00 AM,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0007908,PR0007685,DAF2DKDVN,"Inspection, Critical Item",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,McDonalds Restaurant,25650 E Arapahoe Rd,Aurora,CO,80016,39.588562,-104.688728,12/20/2018 12:00:00 AM,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0010484,PR0011801,DALFXKSMC,"Inspection, First Operational",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Create Cooking School,2501 Dallas St Ste 128,Aurora,CO,80010-1034,39.75223,-104.87738,12/19/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0010491,PR0011810,DA8W2SSU6,"Inspection, First Operational",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Adams,Tri-County Health Department,Tacos Sabor Chilango,6451 E 72nd Pl,Commerce City,CO,80022-1702,39.82829089,-104.9125562,12/19/2018 12:00:00 AM,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0007068,PR0009430,DA36ICAIJ,"Inspection, Critical Item",1045,Restaurant (101 - 200 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Mariscos El Rey 2,10293 E Iliff Ave,Aurora,CO,80014,39.67480987,-104.8679337,12/20/2018 12:00:00 AM,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0007204,PR0006874,DA0T0INOK,"Inspection, Routine",1005,"No fee license (K-12 schools, non-profit)",Med Risk (3),Food - Institutions,Douglas,Tri-County Health Department,Aspen View Academy - Nutrition Services,2131 Low Meadow Blvd,Castle Rock,CO,80109,39.39423244,-104.8849304,12/19/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0008735,PR0009024,DAMDB2X4H,"Inspection, Routine",1045,Restaurant (101 - 200 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Platea,6105 S Main St # F-103,Aurora,CO,80016,,,12/20/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,8
FA0010483,PR0011800,DABVM3LOI,"Inspection, First Operational",1065,Restaurant (>200 seats),Med Risk (3),Food - Restaurants,Douglas,Tri-County Health Department,Fogo de Chao Churrascaria,8419 Park Meadows Ctr Dr,Lone Tree,CO,80124-5128,39.562107,-104.878494,12/19/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0002431,PR0005787,DAJRA8MMZ,"Inspection, Routine (Enforcement)",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Adams,Tri-County Health Department,El Taco Stop,6960 Highway 2,Commerce City,CO,80022,39.899437,-104.941154,12/19/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0004810,PR0003451,DABWZV8RG,"Inspection, Routine (Enforcement)",1045,Restaurant (101 - 200 seats),Med Risk (3),Food - Restaurants,Adams,Tri-County Health Department,Red Rooster,5761 Washington St,Denver,CO,80216,39.988171,-104.815529,12/19/2018 12:00:00 AM,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0004274,PR0009739,DA0216588,"Inspection, Routine (Enforcement)",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Douglas,Tri-County Health Department,China Cafe,734 S Perry St Unit A,Castle Rock,CO,80104,39.36447847,-104.8613959,12/19/2018 12:00:00 AM,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0008327,PR0009199,DAXN3SG7F,"Inspection, Critical Item",1045,Restaurant (101 - 200 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,McAlisters Deli,6240 S Main St Ste 112,Aurora,CO,80016,39.60389771,-104.7087944,12/20/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0005866,PR0002220,DAEBOJJHL,"Inspection, Routine",1045,Restaurant (101 - 200 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Venice Restaurant,5946 S Holly St,Greenwood Village,CO,80111,39.608948,-104.922707,12/19/2018 12:00:00 AM,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,7,5,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,9
FA0008217,PR0008092,DAPD8PEIJ,"Inspection, Routine",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Douglas,Tri-County Health Department,Mici Hand Crafted Italian,9245 S Broadway Unit 800,Highlands Ranch,CO,80126,,,12/19/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
FA0004211,PR0003160,DAIXQXZT5,"Inspection, Routine",1045,Restaurant (101 - 200 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Mt Fuji Hibachi Restaurant,6100 S Main St Unit H101,Aurora,CO,80016,39.605675,-104.708923,12/20/2018 12:00:00 AM,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,7,5,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,7
FA0002924,PR0011674,DAYMXAPAX,"Inspection, Routine",1007,"Limited Food Service (convenience, other)",,Food - Restaurants,Arapahoe,Tri-County Health Department,Fairfield Inn and Suites by Marriot,24192 E Prospect Ave,Aurora,CO,80016,39.5994,-104.706589,12/19/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
FA0006321,PR0003190,DA87PGG00,"Inspection, Routine",1007,"Limited Food Service (convenience, other)",Low Risk (2),Food - Restaurants,Douglas,Tri-County Health Department,Krispy Kreme Doughnuts,7514 Parkway Dr,Lone Tree,CO,80124,39.565056,-104.901985,12/19/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
FA0005617,PR0006039,DABYVP0ZG,"Inspection, Routine",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Mama Sol Cocina,6439 S Broadway Unit B,Littleton,CO,80121,39.600605,-104.988235,12/19/2018 12:00:00 AM,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,2,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6
FA0001775,PR0009791,DAA0PHWQS,"Inspection, Critical Item",1225,"Grocery Store w/ Deli (0 - 15,000 sq. ft.)",Med Risk (3),Food - Grocery,Adams,Tri-County Health Department,La Guatemalteca,10329 E Colfax Ave,Aurora,CO,80010,39.740257,-104.867767,12/20/2018 12:00:00 AM,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
